,STATEFP_x,COUNTYFP_x,TRACTCE,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,tract_fips10_x,year_x,population_x,aland10_x,count_445110,count_sales_445110,count_emp_445110,popden_445110,popden_sales_445110,popden_emp_445110,aden_445110,aden_sales_445110,aden_emp_445110,count_4452,count_sales_4452,count_emp_4452,popden_4452,popden_sales_4452,popden_emp_4452,aden_4452,aden_sales_4452,aden_emp_4452,count_452311,count_sales_452311,count_emp_452311,popden_452311,popden_sales_452311,popden_emp_452311,aden_452311,aden_sales_452311,aden_emp_452311,State_Code_x,County_Code_x,TRACT_FIPS20,ALAND20,TOTPOP20,POPDEN16_20,PHISPANIC16_20,PNHWHITE16_20,PNHBLACK16_20,PFBORN16_20,PLIMENG16_20,PED1_16_20,PED2_16_20,PED3_16_20,PFAMINCLT40K16_20,PFAMINCGE40LT75K16_20,PFAMINCGE75LT125K16_20,PFAMINCGE125K16_20,PNVMAR16_20,P18YR_16_20,P18_29_16_20,P30_39_16_20,P40_49_16_20,P50_69_16_20,PGE70_16_20,PUNEMP16_20,PPROF16_20,PPOV16_20,PPUBAS16_20,PFHFAM16_20,PSNGPNT16_20,POWNOC16_20,AFFLUENCE16_20,DISADVANTAGE16_20,HISPAN_FORBORN_LIMENG16_20,MEDFAMINC16_20,MEDFAMINC_NHWHITE16_20,MEDFAMINC_BLACK16_20,MEDFAMINC_HISPANIC16_20,RATIO_MEDFAMINC_NHWTOB16_20,RATIO_MEDFAMINC_NHWTOHISP16_20,State_Code_y,County_Code_y,tract_fips10_y,year_y,population_y,aland10_y,count_7225,count_sales_7225,count_emp_7225,popden_7225,popden_sales_7225,popden_emp_7225,aden_7225,aden_sales_7225,aden_emp_7225,count_722511,count_sales_722511,count_emp_722511,popden_722511,popden_sales_722511,popden_emp_722511,aden_722511,aden_sales_722511,aden_emp_722511,count_722513,count_sales_722513,count_emp_722513,popden_722513,popden_sales_722513,popden_emp_722513,aden_722513,aden_sales_722513,aden_emp_722513,count_722515,count_sales_722515,count_emp_722515,popden_722515,popden_sales_722515,popden_emp_722515,aden_722515,aden_sales_722515,aden_emp_722515,count_722410,count_sales_722410,count_emp_722410,popden_722410,popden_sales_722410,popden_emp_722410,aden_722410,aden_sales_722410,aden_emp_722410,State_Code_x.1,County_Code_x.1,tract_fips10,year,population,aland10,count_4453,count_sales_4453,count_emp_4453,popden_4453,popden_sales_4453,popden_emp_4453,aden_4453,aden_sales_4453,aden_emp_4453,count_453991,count_sales_453991,count_emp_453991,popden_453991,popden_sales_453991,popden_emp_453991,aden_453991,aden_sales_453991,aden_emp_453991,count_445120,count_sales_445120,count_emp_445120,popden_445120,popden_sales_445120,popden_emp_445120,aden_445120,aden_sales_445120,aden_emp_445120,count_447110,count_sales_447110,count_emp_447110,popden_447110,popden_sales_447110,popden_emp_447110,aden_447110,aden_sales_447110,aden_emp_447110,State_Code_y.1,County_Code_y.1,mrFEI,STATEFP_y,COUNTYFP_y,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,SNAP,TargetLabel,mrFEI_food_desert_swamp,mrFEI_food_desert,mrFEI_food_desert_swamp_cluster_desert
460,36,47,042800,36047042800,New York,Kings County,1,3857,1580,0,0,0.0,0,0,0,0,0,1,16.3,65500.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,686,715,2731,63,883,0,9,171,282,663,417,36047042800,2017,3692.0,0.063593,2,2,2,0.5417118,0.5417118,0.5417118,31.45002,31.45002,31.45002,3,3,3,0.8125677,0.8125677,0.8125677,47.17504,47.17504,47.17504,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047042800.0,0.063591801,3789.0,59583.15234,0.065188706,0.464238584,0.017946688,0.596991301,0.301265836,0.235109717,0.31591779,0.448972493,0.235586479,0.238568589,0.202783301,0.323061645,0.268159986,0.19688572,0.126418576,0.089733437,0.173924521,0.273950905,0.139086828,0.062975027,0.424681336,0.094484031,0.271092683,0.15506959,0.185884699,0.412863076,0.398905158,0.200387731,0.321148604,76250,75806, , , , ,36.0,47.0,36047042800,2017,3692.0,0.063593,4,4,4,1.083424,1.083424,1.083424,62.90005,62.90005,62.90005,3,3,3,0.8125677,0.8125677,0.8125677,47.17504,47.17504,47.17504,1,1,1,0.2708559,0.2708559,0.2708559,15.72501,15.72501,15.72501,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.2708559,0.2708559,0.2708559,15.72501,15.72501,15.72501,36,47,36047042800,2017,3692.0,0.063593,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0.5417118,0.5417118,0.5417118,31.45002,31.45002,31.45002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.3333333333333333,36,047,1400000US36047042800,36047042800,428,CT,164705.0,0.0,"POLYGON ((-73.988551 40.607002, -73.988423 40.607119, -73.984403 40.607558999999995, -73.983477 40.607662999999995, -73.982548 40.607763999999996, -73.9821 40.605379, -73.981679 40.603159999999995, -73.98260499999999 40.603058, -73.98445699999999 40.602854, -73.98492499999999 40.605312999999995, -73.985973 40.605877, -73.98702399999999 40.606031, -73.989132 40.606456, -73.988551 40.607002))",0.271092683,0,0,0,0
461,36,47,017100,36047017100,New York,Kings County,1,3749,1602,0,6,0.16,0,0,0,0,0,0,4.6,148500.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,780,403,3198,114,277,0,3,157,306,492,0,36047017100,2017,4098.0,0.0804062,3,3,3,0.7320644,0.7320644,0.7320644,37.31057,37.31057,37.31057,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047017100.0,0.080498442,4213.0,52336.41797,0.210538805,0.680987418,0.003797769,0.169712797,0.026930895,0.042596348,0.192359701,0.765043974,0.144951135,0.052931596,0.207654715,0.594462574,0.292836845,0.274863511,0.079753146,0.142653689,0.197246611,0.214811295,0.090671733,0.066317625,0.753271043,0.040505122,0.103791177,0.146579802,0.229641691,0.475450605,0.704259217,0.09641581,0.135727495,149375,180288, , , , ,36.0,47.0,36047017100,2017,4098.0,0.0804062,5,5,5,1.220107,1.220107,1.220107,62.18429,62.18429,62.18429,2,2,2,0.488043,0.488043,0.488043,24.87372,24.87372,24.87372,2,2,2,0.488043,0.488043,0.488043,24.87372,24.87372,24.87372,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047017100,2017,4098.0,0.0804062,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.4285714285714285,36,047,1400000US36047017100,36047017100,171,CT,208489.0,0.0,"POLYGON ((-73.98007 40.65694, -73.979513 40.657478999999995, -73.979023 40.658052, -73.97851399999999 40.658656, -73.97751099999999 40.659863, -73.974482 40.658339, -73.973792 40.656392, -73.97355499999999 40.655643999999995, -73.974302 40.655367, -73.976424 40.654534999999996, -73.97657099999999 40.655311, -73.978039 40.654747, -73.97846899999999 40.655037, -73.98065299999999 40.656380999999996, -73.98007 40.65694))",0.103791177,0,0,0,0
462,36,47,033000,36047033000,New York,Kings County,1,4587,1712,0,0,0.0,0,0,0,0,0,1,38.4,31488.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706,1282,576,1355,2496,155,3,27,551,1233,1170,945,36047033000,2017,4948.0,0.1307172,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047033000.0,0.143685222,4821.0,33552.51172,0.248081312,0.15660651,0.466293305,0.272350132,0.146733239,0.266008288,0.522459388,0.211532339,0.540498435,0.273364484,0.100467294,0.085669786,0.538676858,0.221323371,0.196017429,0.108068869,0.099771835,0.248081312,0.126737192,0.141776934,0.220264316,0.388819605,0.548507452,0.270249218,0.351246119,0.118869938,0.172488809,0.492608488,0.222388223,32349,30788,51788,19727,0.594500661,1.560703635,36.0,47.0,36047033000,2017,4948.0,0.1307172,2,2,2,0.4042037,0.4042037,0.4042037,15.30021,15.30021,15.30021,1,1,1,0.2021019,0.2021019,0.2021019,7.650103,7.650103,7.650103,1,1,1,0.2021019,0.2021019,0.2021019,7.650103,7.650103,7.650103,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047033000,2017,4948.0,0.1307172,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0,36,047,1400000US36047033000,36047033000,330,CT,372143.0,119065.0,"POLYGON ((-74.0039747452589 40.5821685700235, -74.001674 40.581919, -74.0016491444448 40.5819643174517, -74.0013361867149 40.5825349121006, -73.990679 40.580059999999996, -73.990504 40.578358, -73.992638 40.578117999999996, -73.995809 40.577759, -73.998992 40.577383, -74.000034 40.577245, -74.001105 40.577121, -74.00322299999999 40.576887, -74.003485 40.578261999999995, -74.003608 40.578900999999995, -74.003924 40.580597999999995, -74.0039747452589 40.5821685700235))",0.548507452,1,1,1,1
463,36,47,07000,36047007000,New York,Kings County,1,2344,1039,0,24,1.02,0,0,0,0,0,0,13.3,93293.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,414,399,1573,151,388,0,13,219,438,547,103,36047007000,2017,2552.0,0.056864,1,1,1,0.3918495,0.3918495,0.3918495,17.58583,17.58583,17.58583,1,1,1,0.3918495,0.3918495,0.3918495,17.58583,17.58583,17.58583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047007000.0,0.057605285,2392.0,41523.96875,0.1187291,0.599498332,0.035953179,0.400501668,0.09853068,0.044284243,0.411946446,0.5437693,0.051878355,0.402504474,0.259391785,0.286225408,0.398968577,0.127090305,0.122909702,0.117056854,0.139632106,0.336538464,0.156772569,0.019113149,0.477007002,0.050890584,0.17830883,0,0.01431127,0.628676474,0.435667247,0.093692586,0.205920488,82614,71172,73571,96198,0.967392027,0.739849091,36.0,47.0,36047007000,2017,2552.0,0.056864,1,1,1,0.3918495,0.3918495,0.3918495,17.58583,17.58583,17.58583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3918495,0.3918495,0.3918495,17.58583,17.58583,17.58583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047007000,2017,2552.0,0.056864,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3918495,0.3918495,0.3918495,17.58583,17.58583,17.58583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.5,,,,,,,,,,0.17830883,0,0,0,0
464,36,47,011000,36047011000,New York,Kings County,1,2441,677,0,7,0.29,0,0,0,0,0,1,27.9,53558.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,662,168,868,99,774,2,28,670,1157,360,222,36047011000,2017,2702.0,0.0610269,3,3,3,1.110289,1.110289,1.110289,49.15863,49.15863,49.15863,1,1,1,0.3700962,0.3700962,0.3700962,16.38621,16.38621,16.38621,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047011000.0,0.06102692,2356.0,38605.91406,0.343803048,0.320033967,0.004244482,0.474108666,0.350471705,0.416382253,0.440273046,0.143344715,0.230616301,0.467196822,0.157057643,0.145129219,0.34897846,0.312393874,0.132852286,0.192699492,0.090407468,0.210101873,0.061544992,0.034034032,0.184455961,0.221314996,0.30427891,0.091451295,0.121272363,0.464342326,0.157643303,0.252070069,0.38946113,70526,71113, ,68100, ,1.044243813,36.0,47.0,36047011000,2017,2702.0,0.0610269,8,8,8,2.96077,2.96077,2.96077,131.0897,131.0897,131.0897,5,5,5,1.850481,1.850481,1.850481,81.93105,81.93105,81.93105,2,2,2,0.7401924,0.7401924,0.7401924,32.77242,32.77242,32.77242,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047011000,2017,2702.0,0.0610269,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.3,36,047,1400000US36047011000,36047011000,110,CT,158059.0,0.0,"POLYGON ((-73.995683 40.645385, -73.995096 40.645945999999995, -73.993985 40.647101, -73.989059 40.644118999999996, -73.99049699999999 40.643164, -73.991213 40.642686, -73.991929 40.642205, -73.99407699999999 40.643502999999995, -73.99626599999999 40.644827, -73.995683 40.645385))",0.30427891,1,0,0,1
465,36,47,024800,36047024800,New York,Kings County,1,2698,872,0,0,0.0,0,0,0,0,0,1,14.4,62171.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958,640,375,1441,20,1052,3,2,180,309,358,146,36047024800,2017,3013.0,0.0679652,6,6,5,1.991371,1.991371,1.659476,88.2805,88.2805,73.56709,3,3,2,0.9956853,0.9956853,0.6637903,44.14025,44.14025,29.42683,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047024800.0,0.06796518,2548.0,37489.78516,0.172684461,0.41051805,0.001569859,0.470172673,0.245225698,0.343310922,0.37935248,0.277336597,0.289389074,0.311897099,0.152733117,0.24598071,0.273689508,0.276295125,0.173076928,0.157770798,0.118916795,0.168367341,0.105572999,0.042944785,0.299450547,0.07692308,0.18571429,0.04340836,0.04340836,0.420779228,0.274255961,0.184008807,0.296027601,64148,63977, ,42188, ,1.516473889,36.0,47.0,36047024800,2017,3013.0,0.0679652,7,7,7,2.323266,2.323266,2.323266,102.9939,102.9939,102.9939,6,6,6,1.991371,1.991371,1.991371,88.2805,88.2805,88.2805,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047024800,2017,3013.0,0.0679652,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3318951,0.3318951,0.3318951,14.71342,14.71342,14.71342,1,1,1,0.3318951,0.3318951,0.3318951,14.71342,14.71342,14.71342,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.5,36,047,1400000US36047024800,36047024800,248,CT,176029.0,0.0,"POLYGON ((-73.99255 40.624274, -73.990094 40.622789, -73.98785099999999 40.621435, -73.985693 40.620131, -73.98627499999999 40.619566999999996, -73.98743499999999 40.618455, -73.989566 40.619738, -73.99184 40.621111, -73.994293 40.622597, -73.99255 40.624274))",0.18571429,0,0,0,0
466,36,47,054700,36047054700,New York,Kings County,1,5245,1504,0,26,0.5,0,0,0,0,0,1,40.1,41146.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3471,2145,167,4186,391,134,2,25,507,905,936,523,36047054700,2017,4903.0,0.0650335,3,3,2,0.6118702,0.6118702,0.4079135,46.13007,46.13007,30.75338,4,4,4,0.8158271,0.8158271,0.8158271,61.50676,61.50676,61.50676,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047054700.0,0.065674044,5970.0,90903.49219,0.185427129,0.71239531,0.05125628,0.152763814,0.09028177,0.226720646,0.390013486,0.383265853,0.408163249,0.236394554,0.15476191,0.200680271,0.431423396,0.408375204,0.203852594,0.161139026,0.086432159,0.123618089,0.016582914,0.045181926,0.621021748,0.313299656,0.274070024,0.080782317,0.120748296,0.175601751,0.401655972,0.3318443,0.142824233,49186,57847, ,42386, ,1.364766717,36.0,47.0,36047054700,2017,4903.0,0.0650335,4,4,4,0.8158271,0.8158271,0.8158271,61.50676,61.50676,61.50676,4,4,4,0.8158271,0.8158271,0.8158271,61.50676,61.50676,61.50676,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047054700,2017,4903.0,0.0650335,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.4285714285714285,36,047,1400000US36047054700,36047054700,547,CT,170095.0,0.0,"POLYGON ((-73.96994099999999 40.709309999999995, -73.969612 40.710159999999995, -73.968524 40.710046, -73.966949 40.709865, -73.964027 40.709534, -73.964185 40.70872, -73.96257299999999 40.708535, -73.962743 40.707685, -73.964421 40.707533999999995, -73.964849 40.707454, -73.967289 40.707001999999996, -73.968389 40.706829, -73.969613 40.707634, -73.96994099999999 40.709309999999995))",0.274070024,1,0,0,1
467,36,47,054900,36047054900,New York,Kings County,1,3122,1145,0,0,0.0,0,0,0,0,0,0,14.2,91552.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,890,75,2517,109,159,0,8,329,538,1065,196,36047054900,2017,3806.0,0.0753355,7,7,7,1.839201,1.839201,1.839201,92.91771,92.91771,92.91771,3,3,3,0.7882291,0.7882291,0.7882291,39.82187,39.82187,39.82187,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047054900.0,0.075460576,4434.0,58759.16016,0.235002249,0.683130383,0.00563825,0.17433469,0.037196357,0.089248791,0.293590635,0.617160559,0.334563345,0.159901589,0.191881925,0.313653141,0.588358223,0.297022998,0.221019402,0.261163741,0.127649978,0.084348217,0.00879567,0.044048052,0.551409006,0.260217994,0.143023938,0.079950802,0.110701106,0.128429651,0.494074225,0.245935097,0.148844436,78625,97714, ,46389, ,2.106404543,36.0,47.0,36047054900,2017,3806.0,0.0753355,16,16,14,4.203888,4.203888,3.678403,212.3833,212.3833,185.8354,12,12,10,3.152916,3.152916,2.62743,159.2875,159.2875,132.7396,1,1,1,0.262743,0.262743,0.262743,13.27396,13.27396,13.27396,2,2,2,0.5254861,0.5254861,0.5254861,26.54792,26.54792,26.54792,5,5,5,1.313715,1.313715,1.313715,66.36979,66.36979,66.36979,36,47,36047054900,2017,3806.0,0.0753355,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.262743,0.262743,0.262743,13.27396,13.27396,13.27396,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.35,36,047,1400000US36047054900,36047054900,549,CT,195442.0,0.0,"POLYGON ((-73.96905 40.712482, -73.96886099999999 40.71265, -73.968469 40.712998999999996, -73.967731 40.712595, -73.96578099999999 40.712861, -73.964462 40.712458999999996, -73.961421 40.711349, -73.962035 40.710361999999996, -73.96229199999999 40.709921, -73.962414 40.709351999999996, -73.96257299999999 40.708535, -73.964185 40.70872, -73.964027 40.709534, -73.966949 40.709865, -73.968524 40.710046, -73.969612 40.710159999999995, -73.96905 40.712482))",0.143023938,0,0,0,0
468,36,47,058200,36047058200,New York,Kings County,1,2967,1009,0,0,0.0,0,0,0,0,0,1,20.7,62389.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,776,416,1895,37,841,0,18,176,340,497,188,36047058200,2017,2812.0,0.0623686,7,7,7,2.489331,2.489331,2.489331,112.2359,112.2359,112.2359,3,3,2,1.066856,1.066856,0.7112375,48.1011,48.1011,32.06741,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047058200.0,0.062368628,2554.0,40950.07422,0.392717302,0.371574014,0.02779953,0.673453391,0.238115102,0.213757813,0.515633881,0.270608306,0.214626387,0.251192361,0.267090619,0.267090619,0.34296912,0.23727487,0.16601409,0.131949887,0.187548935,0.215348467,0.061863743,0.023255814,0.420890927,0.110415034,0.138533175,0.020667726,0.060413353,0.293364376,0.319529951,0.154524863,0.434761941,93785,90417, , , , ,36.0,47.0,36047058200,2017,2812.0,0.0623686,15,15,14,5.334282,5.334282,4.978663,240.5055,240.5055,224.4718,13,13,12,4.623044,4.623044,4.267425,208.4381,208.4381,192.4044,1,1,1,0.3556188,0.3556188,0.3556188,16.0337,16.0337,16.0337,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047058200,2017,2812.0,0.0623686,3,3,3,1.066856,1.066856,1.066856,48.1011,48.1011,48.1011,1,1,1,0.3556188,0.3556188,0.3556188,16.0337,16.0337,16.0337,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.3333333333333333,36,047,1400000US36047058200,36047058200,582,CT,161534.0,0.0,"POLYGON ((-73.96136299999999 40.600589, -73.95961199999999 40.600781, -73.958683 40.600885, -73.957757 40.600986, -73.957332 40.598731, -73.95692799999999 40.596612, -73.957853 40.596511, -73.95877999999999 40.596407, -73.959777 40.596298999999995, -73.961028 40.596160999999995, -73.961185 40.598312, -73.96136299999999 40.600589))",0.138533175,0,0,0,0
469,36,47,059100,36047059100,New York,Kings County,1,3920,1833,0,0,0.0,0,0,0,0,0,0,8.1,115469.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,443,398,3531,62,104,0,8,215,375,1156,119,36047059100,2017,3998.0,0.0736351,6,6,5,1.50075,1.50075,1.250625,81.48289,81.48289,67.90241,2,2,2,0.5002502,0.5002502,0.5002502,27.16096,27.16096,27.16096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047059100.0,0.074172154,3595.0,48468.32422,0.161335185,0.777468681,0.012239221,0.206675932,0.053747822,0.04719764,0.326778114,0.626024246,0.11989101,0.134877384,0.257493198,0.487738431,0.466160864,0.111821972,0.156050071,0.304867864,0.178581357,0.184144646,0.064534076,0.108087681,0.611864388,0.075455822,0.138826191,0.122615807,0.122615807,0.14164786,0.575209022,0.111391008,0.140586317,117237,113021, ,230379, ,0.490587264,36.0,47.0,36047059100,2017,3998.0,0.0736351,7,7,7,1.750875,1.750875,1.750875,95.06338,95.06338,95.06338,4,4,4,1.0005,1.0005,1.0005,54.32193,54.32193,54.32193,3,3,3,0.7503752,0.7503752,0.7503752,40.74145,40.74145,40.74145,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0.5002502,0.5002502,0.2501251,27.16096,27.16096,13.58048,36,47,36047059100,2017,3998.0,0.0736351,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.4615384615384615,36,047,1400000US36047059100,36047059100,591,CT,192105.0,0.0,"POLYGON ((-73.94543 40.725518, -73.943569 40.725708, -73.942636 40.725792999999996, -73.941687 40.725882, -73.940738 40.725972999999996, -73.940221 40.722892, -73.94109399999999 40.722308999999996, -73.94195599999999 40.721652, -73.944405 40.72024, -73.944797 40.721681, -73.945015 40.723003999999996, -73.94543 40.725518))",0.138826191,0,0,0,0
